reviewId,review,score,gender,location,date,,
4859,my therapy is music now,4,male,"Paris, France",2017-06-01,,
4860,It's very good that SoundCloud has kept the old atmosphere of the application,4,male,"Guayaquil, Ecuador",2021-12-13,,
4861,perfect for streaming but I can't download the files I uploaded on my lost device..but all in all the app is marvelous,4,male,"Lusaka, Zambia",2019-02-25,,
4862,You don't even have to pay and listen to your favorite Music,4,male,"Jacksonville, United States",2019-06-14,,
4863,ok,4,male,"Salvador, Brazil",2021-10-04,,
4864,good,4,female,"Canberra, Australia",2022-02-15,,
4865,been using it for years just wish they would throw more bones,4,male,"Guangzhou, China",2018-04-26,,
4866,"Was a 5 before but now its a 4. I've hated the past few updates. the changes have made the app much worse especially while listening and driving. It started when they got rid of playlists moving to the top after adding a song to that list. Now the songs just stop coming after a certain point instead of showing me something new or I'll shuffle a playlist of 100 songs, it'll play 10 songs, maybe show me 2 new ones and stop playing till I pick another playlist. I'm paying for an app to get worse...",4,female,"Canberra, Australia",2022-06-26,,
4867,"old user from 2013 and still listening to SoundCloud, simply love it",4,male,"Dar es Salaam, Tanzania",2018-10-11,,
4868,Its good jst wish it coukd olay music while on the phone not gone lie😔,4,female,"Queenstown, New Zealand",2022-08-21,,
4869,Less adds than Spotify some times has issues with making or editing playlists,4,male,"Austin, United States",2019-10-11,,
4870,it's a good app but Idk why i can't make a Playlist,4,male,"San Jose, United States",2020-12-26,,
4871,Sick music,4,male,"Chicago, United States",2020-04-01,,
4872,totally fine 👌👌,4,male,"Bangkok, Thailand",2018-05-17,,
4873,this is probably the best streaming app although on Xbox i can't play all my songs and it stops randomly,4,male,"Marseille, France",2017-09-20,,
4874,It's a very good app but it's very complicated so make the setting and inteactions a little easier,4,male,"Windhoek, Namibia",2018-09-08,,
4875,"Soundcloud is good but when its not, i dont even know what to say, i try to add songs to a new playlist but it caps out at 6 and every time i try to add a new one it just gets removed, also when i try to turn off download automatically it wont stop downloading things and my new likes also wont download Edit: it doesnt work on the app but it does work on the website, hope this gets fixed soon",4,male,"Tijuana, Mexico",2019-07-01,,
4876,ရာဆောင်ရွက်ဆဲ,4,male,"Tripoli, Libya",2018-10-24,,
4877,ELEGANT NEW LIGHT,4,female,"Sydney, Australia",2022-07-19,,
4878,love it,4,male,"Montevideo, Uruguay",2021-12-17,,
4879,Hard to connect,4,male,"Quebec City, Canada",2020-05-17,,
4880,cool,4,male,"Houston, United States",2020-11-15,,
4881,one of my top 3 music apps. where I go to discover new tunez,4,female,"Perth, Australia",2022-06-19,,
4882,good,4,male,"Jakarta, Indonesia",2018-07-07,,
4883,wow,4,male,"Budapest, Hungary",2017-04-17,,
4884,"Awesome but nothings perfect ,so 4 will do.",4,male,"Johannesburg, South Africa",2019-03-13,,
4885,its the best I have ever gotten,4,male,"Durban, South Africa",2019-02-09,,
4886,da underground musikk be maaling the kop,4,male,"Lahore, Pakistan",2018-04-20,,
4887,Why does the app consistently fail to show my top listeners and locations? 9/10 times there is nothing there and it just looks like it's eternally failing to load. It is really frustrating. Yesterday I had 35 plays but today it has removed most of those plays and is now staing uve only had 7 plays in the past week. What is going on?? Edit: Now it won't allow me to look up profiles.,4,male,"Vienna, Austria",2017-11-06,,
4888,better than Spytify,4,male,"Calgary, Canada",2019-11-30,,
4889,such an amazing app. Appreciates,4,male,"Dubai, United Arab Emirates",2018-06-28,,
4890,"miss when it was practically free all around to listen, could even listen offline as long as the tracks played through on wifi. I get it tho everybody gotta get they bag to keep up the app updated and running right especially with how much the platform has grown.",4,male,"Accra, Ghana",2018-09-19,,
4891,"This app would get 5 stars but they keep popping up their upgrade ad, I think they'd do better if they just left it alone and let people just find the button to upgrade, other than that I wish some of the older-ish songs (like pretty much anything from kiss or def leopard) would be available to anyone without the upgrade. besides that, it's a great app, I have different playlists for different things and you can choose if your stuff is public or not. Also you have skips. ads are annoying though.",4,male,"Tunis, Tunisia",2019-01-09,,
4892,like,4,male,"Jacksonville, United States",2021-02-13,,
4893,جميل,4,female,"Canberra, Australia",2022-06-08,,
4894,"Awesome space, if you could make the drop comments as per the music wave it would me super chill bro., Thanks a lot to the arists for the awesome music vibe🤗",4,male,"Harare, Zimbabwe",2018-09-17,,
4895,Please let's affiliate friends ever instance.,4,female,"Christchurch, New Zealand",2022-08-05,,
4896,great app,4,female,"Auckland, New Zealand",2022-07-19,,
4897,"Cool app, I can't afford a Spotify subscription and I definitely don't like downloading songs to play them (for the sake of my storage), so I use it to listen to the songs offline. Though, I did notice for some reason, there are a few songs (made by official artists) aren't available in my country, for some reason. When will they be available? Or, will they ever be?",4,male,"Denver, United States",2020-07-26,,
4898,👍,4,male,"Prague, Czech Republic",2017-04-30,,
4899,Just sounds,4,male,"New York, United States",2020-03-23,,
4900,i like it but idk how to repeat songs :(,4,male,"Chicago, United States",2020-07-05,,
4901,good,4,female,"Perth, Australia",2022-02-18,,
4902,"love this app, some unfounded gems",4,female,"Brisbane, Australia",2022-09-11,,
4903,😲 wow,4,male,"Guadalajara, Mexico",2020-05-04,,
4904,Love this app for listening to music for free,4,male,"Lahore, Pakistan",2018-06-09,,
4905,It gives a very greatful and motivational music but it is not offline appp,4,male,"Riyadh, Saudi Arabia",2018-01-22,,
4906,good app so far 👌,4,male,"Kathmandu, Nepal",2018-08-12,,
4907,cheaper than Spotify but a bit confusing.,4,male,"Kathmandu, Nepal",2018-01-10,,
4908,great,4,female,"Wellington, New Zealand",2022-08-10,,
4909,"Too many songs are not avaliable anymore without a subscription or payment. Would like to have more options for buffering, diagnostic information, network tuning, cache storage location and offline listening. More customizations for the interface and file management would make the app better.",4,male,"Guangzhou, China",2018-02-21,,
4910,Good,4,male,"Seattle, United States",2019-10-20,,
4911,"We need more songs available Brazil, please! I love the app.",4,female,"Santa Cruz, Bolivia",2022-01-28,,
4912,چهار ستاره میدم چون نمیشه اهنگ ذخیره کرد وی پی ان هم میخاد🗿🎀,4,male,"Bangalore, India",2018-01-30,,
4913,It's a good app recommend the different types of music and playlists but I hoped it had more widget to control the songs or playlists and it doesn't work on my new phone with the same account I use on the other phone but it's a good app worth trying,4,male,"Beijing, China",2018-06-30,,
4914,nice,4,male,"Austin, United States",2019-12-06,,
4915,Lowkey the app is great but one thing I don't like is that some song required SoundCloud plus but good thing it cost $5 bucks,4,male,"Ottawa, Canada",2020-12-30,,
4916,Awesome 🔥💀,4,male,"Mexico City, Mexico",2020-03-04,,
4917,Nice,4,female,"Brisbane, Australia",2022-06-24,,
4918,decent,4,male,"Santa Cruz, Bolivia",2021-08-06,,
4919,"it's great, wish it was free like before",4,male,"Bangalore, India",2018-02-23,,
4920,I gave it 4 because I can't download but aside it's great,4,male,"Osaka, Japan",2018-05-22,,
4921,best song app,4,male,"Mombasa, Kenya",2019-04-15,,
4922,I would like soundcloud to put artist pro features on the mobile app. It would make my experience much better,4,male,"Tijuana, Mexico",2020-02-28,,
4923,I'm trying to create a Playlist but it is not letting me. Is there a bug going on currently ?,4,male,"Ho Chi Minh City, Vietnam",2018-02-05,,
4924,it keeps glitching,4,male,"Boston, United States",2020-08-27,,
4925,I had nice experience,4,female,"Nadi, Fiji",2022-10-02,,
4926,"As a free app, you can't fault it, highly recommended. there those annoying ads, but they are not as bad as you tube, Snapchat",4,male,"Phoenix, United States",2020-07-17,,
4927,"Great, truly brilliant app it has opened and shaped my music taste for years. A bit slow at times though.",4,male,"Jeddah, Saudi Arabia",2018-03-04,,
4928,Is there a history to get back to pages and profiles that I visited b4,4,male,"Windhoek, Namibia",2018-11-22,,
4929,💗,4,male,"Tripoli, Libya",2018-09-24,,
4930,"Too many ads now app is great 👍🏿, I changed my 1 star rating to a 4. Just keep the ads to a minimum",4,male,"San Diego, United States",2019-11-13,,
4931,some so gs aren't available:(,4,male,"Seoul, South Korea",2018-03-24,,
4932,"This is a great program, but it has a big problem that I don't know why the creators of this program haven't added this option yet, that is, for personal playlists, there are sorting options just like offline music players, such as sorting by artist name. or the name of the music, etc., which is not available in this program, this option is very needed and its absence bothers me a lot, please add it to the sorting options of the playlists, thank you",4,male,"Monterrey, Mexico",2020-07-11,,
4933,The best music streaming app for mobile other than spotify cause of adverts and forced shuffle. Hey devs I still have some problems that many popular songs arent available for my country like Blinding lights by Weekend (in India). And also i dont have premium still haven't heard any advert. Other then these problems . Its the best and maybe even better for most people than spotify,4,male,"Singapore, Singapore",2017-12-31,,
4934,good selection of artists and can find mostly anything you want to listen to,4,male,"Warsaw, Poland",2017-11-26,,
4935,Adverts are becoming more of an issue with this app.,4,male,"Copenhagen, Denmark",2017-10-10,,
4936,"App is Better because of better. Songs the so l like App, and sound reccrid? With this ca you Does have an hour and but the part is not. Born.. ps5",4,male,"Boston, United States",2019-12-03,,
4937,"""Hey bro lemme listen to musi- THIS MUSIC ISN'T SUPPORTED IN YOUR COUNTRY!!!"" I like the app and creators but this thing is little bit annoying. Hope y'all gonna do something about it cuz I live in such small country.",4,male,"San Jose, United States",2021-01-02,,
4938,it's soooo good,4,male,"Mexico City, Mexico",2020-02-19,,
4939,Loving this app it is great for driving/traveling,4,female,"Sydney, Australia",2022-09-24,,
4940,good,4,female,"Cali, Colombia",2022-01-30,,
4941,Sings for us friends everytime.,4,male,"Tunis, Tunisia",2018-11-26,,
4942,I love this app it's better then YouTube,4,male,"São Paulo, Brazil",2021-12-16,,
4943,great mood,4,male,"Vancouver, Canada",2020-11-25,,
4944,"THIS APP IS SO KEWL AND AMAZING GUYS! yes, there are ads, but barely any, and there are some SOME lags, but other than that, it is beautiful and amazing <3 any type of music they have somewhere, just gotta search the right stuff but yea it is super DUPER NICE you definitely need this music app, I muchly prefer it more than Spotify because ig gives you a choice to actually remix it or something and it's just so friggin good but anyways DOWNLOAD IT NOW! it's so kewl and awesome gng",4,male,"New York, United States",2020-09-27,,
4945,Falta habilitar el uso sin conexión.,4,male,"Philadelphia, United States",2020-03-17,,
4946,problem of download,4,male,"Montevideo, Uruguay",2021-12-01,,
4947,Poca experiencia con ellos porque soy nuevo en su aplicación,4,male,"Austin, United States",2020-11-27,,
4948,I love this app ad use it everyday but lately its gotten so slow I'm waiting for ages for it to load,4,male,"Hamburg, Germany",2017-11-02,,
4949,quality,4,male,"Mexico City, Mexico",2019-10-19,,
4950,soft,4,male,"Manchester, United Kingdom",2017-09-10,,
4951,"Adds are kinda my only problem, though not as bad as Spotify it could be better, like muzi, which has no interrupting adds which means that it's possible",4,male,"Karachi, Pakistan",2018-06-12,,
4952,make internet a-n earth telephon , we cant even listin to you're music,4,male,"Jeddah, Saudi Arabia",2018-04-07,
4953,adverts are killing me so is my bank account unable to subscribe it is what it is life is a c(o)unt,4,male,"Lima, Peru",2021-12-26,,
4954,sweet,4,male,"Cancun, Mexico",2021-04-20,,
4955,"It's a great app, helps upcoming artists publish their songs online.",4,male,"Osaka, Japan",2017-12-16,,
4956,Best app for songs so far but sometimes liked tracks doesn't work without internet,4,male,"Edinburgh, United Kingdom",2017-10-05,,
4957,relaxing,4,female,"Queenstown, New Zealand",2022-04-24,,
4958,bit buggy,4,male,"San Antonio, United States",2021-05-06,,
4959,🫶👀,4,male,"Chicago, United States",2020-01-21,,
4960,Make correct lyrics with the song please,4,male,"Ottawa, Canada",2020-05-14,,
4961,One the best app I have ever seen 👌❤️,4,male,"Helsinki, Finland",2017-09-10,,
4962,Injuries in a car 🚗 😒 the car 🚗 😒,4,male,"Beijing, China",2017-12-24,,
4963,You can add sleep time,4,female,"Brisbane, Australia",2022-08-10,,
4964,"It glitches a lot, but it's still good overall",4,male,"Alexandria, Egypt",2018-10-14,,
4965,I love the platform and all I just don't like the fact that there is no option to loop songs or to turn off autopay in a playlist.,4,male,"Ottawa, Canada",2019-12-26,,
4966,"great platform, UI could be improved a bit, but overall, it has great features for artists, and you find amazing music in there and promote your work",4,male,"Calgary, Canada",2021-04-03,,
4967,best,4,male,"Durban, South Africa",2019-04-09,,
4968,good,4,male,"Taipei, Taiwan",2017-12-23,,
4969,"Would prefer if they had a replay button for their songs, like YouTube and Spotify, overall a great experience!!",4,male,"Brussels, Belgium",2017-12-13,,
4970,The widget used to be 3*1 now it seems to be 4*1. 3*1 should be able to used by min,4,male,"Rosario, Argentina",2021-11-27,,
4971,video ads are annoying (cant listen to them in the background & this is supposed to be an audio platform. on the plus side theyre shorter than audio ads) but otherwise pretty good. i do prefer it to yt (cant say on yt music itself),4,male,"Abuja, Nigeria",2019-01-23,,
4972,"Was 5 star, now they have ads so it's 4 star. If they lowered the frequency of the ads I'll put it back up to 5 star",4,male,"Cape Town, South Africa",2019-02-25,,
4973,my favorite music app other then YouTube plus hands down,4,male,"Hamburg, Germany",2017-06-12,,
4974,good,4,male,"Monterrey, Mexico",2020-06-26,,
4975,good,4,male,"Stockholm, Sweden",2017-06-20,,
4976,A realy nice app to listen to music but with adds sometimes popping up so not quite 5 stars,4,male,"San Francisco, United States",2020-12-15,,
4977,"I love this app, I love the variation of content. But if I could add 1 thing thar would be able to combine playlists because I spend forever adding an entire playlist of songs (witch is about 8-20 songs) to my playlist so I have more veriaty even if it's just a multi selection addition Also I have this glitch that when doing the refresh feature on playlists it plays the one that was just there and that's annoying(devs pls fix this) @Soundcloud #SoundaCloud",4,male,"Busan, South Korea",2018-05-13,,
4978,Good enougth,4,male,"Lusaka, Zambia",2018-10-12,,
4979,good,4,male,"Tunis, Tunisia",2018-10-29,,
4980,Chris Sims Top top house Dj,4,female,"Gold Coast, Australia",2022-09-01,,
4981,incredible,4,male,"Rosario, Argentina",2021-10-03,,
4982,I love it,4,male,"Doha, Qatar",2018-02-09,,
4983,"It's a great app, but it would be nice to have more options to control which song or playlist is playing on other devices from your mobile. I don't use Chromecast, apple devices or android TV, just the normal android app on mobile and windows app on laptop, so there are no available options to do it. Also, it would be nice to be able to reshape to android widget. Right now it's not possible to make it symmetrical, which makes it impossible to use for someone with OCD.",4,female,"Nadi, Fiji",2022-03-27,,
4984,Nice,4,male,"Krakow, Poland",2017-07-03,,
4985,"this app is really good, you can upload music (despite turning the song numbers into a minute limit). its alot better than spotify as you can find more underground and obscure song artists.",4,female,"Perth, Australia",2022-04-30,,
4986,"i just found it cool,I mean juice blow up In here, maybe I got a chance",4,male,"Caracas, Venezuela",2021-12-18,,
4987,I Think your Fvrt songs here !,4,female,"Suva, Fiji",2022-07-25,,
4988,easy way to know new releases songs,4,male,"Dar es Salaam, Tanzania",2019-01-24,,
4989,Beez kneez,4,male,"Boston, United States",2019-07-03,,
4990,for some reason it wouldnt play it for me when im offline,4,male,"Doha, Qatar",2018-02-14,,
4991,Very beautiful music play free answer I will make someone else interested in listening,4,female,"Brisbane, Australia",2022-07-26,,
4992,good . better . best,4,male,"Hong Kong, China",2018-08-05,,
4993,it's always been a good app for me,4,male,"Cape Town, South Africa",2019-02-15,,
4994,"Amazing app but after the update it is drying my battery so fast it's unbearable, please fix it",4,male,"Valparaíso, Chile",2021-12-15,,
4995,Really like this app but it keeps cutting out in the middle of my music 😞,4,female,"Wellington, New Zealand",2022-06-06,,
4996,"the app is very good to stream music, works just as well as Spotify if not better, although the fact some popular songs are only accessible via subscribing for the premium version does kind of bother me. still a great app! would recommend",4,male,"Vancouver, Canada",2020-06-08,,
4997,I use it scene 2021 and it's really good But the problem is that many people can post on it and they keep changing the music. If u r lucky you will find the original one.,4,male,"Marseille, France",2017-07-12,,
4998,I like,4,male,"Dallas, United States",2020-12-23,,
4999,best of the best,4,male,"Durban, South Africa",2019-03-13,,
5000,"Ive been using this for years, I love the app",4,male,"Austin, United States",2019-06-30,,
5001,only thing wrong with it is the amount of adds,4,female,"Perth, Australia",2022-07-27,,
5002,nice nice nice,4,male,"Phoenix, United States",2020-02-23,,
5003,download option request,4,male,"La Paz, Bolivia",2021-06-30,,
5004,"5 star rating dropped to 3 because the newest mobil version of the app has bugs that cause the app to crash whenever I try to do almost anything. I've used this app since 2009 and have never had problems like this EDIT 3 to 4 star... Mobil App works better since update. Still not 100 percent, but better",4,male,"Valparaíso, Chile",2021-11-02,,
5005,so good I love it ❤️❤️❤️,4,male,"Dallas, United States",2020-06-19,,
5006,easy to use,4,male,"Dallas, United States",2019-07-12,,
5007,"I don't even mind the ads that much, you can close the app while playing music write you're opinion in the comments you can CHOSE wich songs you Wana play without paying (take notes Spotify!) the only thing I'm missing is a sleep timer. I love falling asleep to music but my phone would overheat if I left it on that long . So pls pls pls add a sleep timer !",4,male,"San Jose, United States",2020-03-13,,
5008,Hi app is wonderfully.. but how will I stop autoplay song when car bluooth is on .kindly developer can guide me,4,male,"Bali, Indonesia",2018-04-30,,
5009,"Very good app - clear of Spotify, on SoundCloud there is way more songs and I have discovered so many good ones. The only reason I have rated this service 4 stars instead of 5 is because of the occasional ads.",4,male,"Montreal, Canada",2021-01-18,,
5010,"Very good app, BUT I've noticed that far too many songs are meant to be paid for, like via SoundCloud+, and I say cut a chunk down!!",4,male,"Boston, United States",2019-12-04,,
5011,lovely app 😘,4,male,"Montreal, Canada",2020-07-25,,
5012,wow its very nice app,4,male,"Rio de Janeiro, Brazil",2021-11-28,,
5013,"Perfect , No premium needed , no ads . Perfect !",4,male,"New York, United States",2020-12-17,,
5014,अच्छी ऐप,4,male,"Washington DC, United States",2020-12-08,,
5015,"Really good app, but have to pay to get some songs that are pretty normal, but then it's free overall and the songs you can get for free are really good, so it's a really good app",4,male,"Tijuana, Mexico",2019-11-22,,
5016,🎧Gud,4,male,"Austin, United States",2021-05-27,,
5017,"This app is good but why is every song locked behind a country thing,I need to listen my music on SoundCloud cuz it is Spotify premium but for free ( kinda )",4,male,"Fortaleza, Brazil",2021-08-22,,
5018,great sounds,4,male,"Cape Town, South Africa",2019-01-08,,
5019,adds,4,male,"Monterrey, Mexico",2020-10-11,,
5020,"Been using 8-9yrs now. I prefer it over other music apps due to the availability of previously unheard of artist, along with more well-known artists and songs...",4,male,"San Antonio, United States",2020-12-25,,
5021,mc tazo is the greatest,4,male,"Jeddah, Saudi Arabia",2018-06-30,,
5022,"Would rate this 5 as it's by far my most used music streaming app and I love it but there's been a problem with loading up and playing songs for years on my end, after about the 2 second mark, the music just stutters for 1-2 seconds and then plays the rest of the song normally. And it's happened to me on multiple phones. Again i don't know if this is on my end, but if it could be fixed, that would be great!",4,male,"Phuket, Thailand",2018-02-20,,
5023,I think it's great,4,male,"Geneva, Switzerland",2017-08-17,,
5024,Amazing 😍 I enjoyed it',4,male,"Warsaw, Poland",2017-06-07,,
5025,Could you please add a Sleep timer. It will make the app perfect,4,male,"Chennai, India",2018-07-02,,
5026,good,4,male,"Houston, United States",2021-01-27,,
5027,Very good,4,male,"Denver, United States",2020-10-17,,
5028,No ads.... but some songs isn't available in my country!,4,female,"Perth, Australia",2022-07-22,,
5029,great app love it,4,male,"Denver, United States",2020-07-28,,
5030,"When I click a song, it will purposely click the song before that to play, and when I click the song I want to choose, it gives me an ad.",4,male,"Delhi, India",2018-05-25,,
5031,good,4,male,"Lusaka, Zambia",2018-09-07,,
5032,Would be better if can download the song on your phone but unfortunately it doesn't but it's solid tho I fw it frfr 💯💯💯,4,male,"Tijuana, Mexico",2019-08-11,,
5033,"The app has improved several aspects with Jetpack Compose, however, there is a bug in the ""stories""/songs, when you want to see a single story and close it, it appears as if you had seen others, without having",4,male,"Cairo, Egypt",2019-02-04,,
5034,Just started using. Liked the sound quality ❤️,4,male,"Marrakesh, Morocco",2019-04-05,,
5035,"Almost perfect. Almost. It's an amazing app with so much potential. The ads definitely aren't that repetitive. It gives you so much freedom with backskips and skips and is far better than Spotify when it comes to overall experience. Mostly. See, you need their subscription to hear nearly half the songs in an album, which I kinda understand. there should be an option to make the Now Playing menu show a non-moving album cover, because the moving album cover. It's just not the app for me. Sorry.",4,male,"Quebec City, Canada",2020-04-02,,
5036,Nice,4,male,"Brussels, Belgium",2017-06-22,,
5037,osm,4,male,"Mexico City, Mexico",2019-07-02,,
5038,good app but like half the songs aren't available in Greece,4,male,"Dubai, United Arab Emirates",2018-06-26,,
5039,"Good, but most of songs not available in my country.",4,male,"Lima, Peru",2021-09-29,,
5040,nice,4,male,"Houston, United States",2020-01-09,,
5041,nice✌️,4,male,"Jacksonville, United States",2019-05-03,,
5042,its a wow,4,male,"Boston, United States",2019-12-30,,
5043,With each update it is getting worse. for ex. now the search button at bottom opens a serch bar at top so nothing streamlined in operation. Not a showstopper but not the most fortunate choice in ergonomics either.,4,male,"Abu Dhabi, United Arab Emirates",2018-01-24,,
5044,it's a good app but please update it and add the download option for offline listening bcz not every time we have internet so please update it for regular users,4,male,"Munich, Germany",2017-08-06,,
5045,"not bad for a music app. could use a little less ads, but overall, it's good",4,female,"Gold Coast, Australia",2022-03-01,,
5046,great app but theres a new bug that skips your screen forward this bug killed my dog,4,male,"Zurich, Switzerland",2017-10-28,,
5047,"it's very cool! but there are too many ads. and I don't want to pay to listen to music, wich should be illegal to pay to listen to your favorite songs.",4,male,"Boston, United States",2019-10-15,,
5048,"Peak, simply peak",4,male,"Rio de Janeiro, Brazil",2021-12-03,,
5049,it's a good music app 👍🏽,4,male,"Vancouver, Canada",2021-05-28,,
5050,👍 good,4,male,"Lagos, Nigeria",2018-12-18,,
5051,it's good,4,female,"Queenstown, New Zealand",2022-04-16,,
5052,"It stops playing my music sometimes, and then when I refresh it, it still doesn't let me play music, but I still like it 4 stars",4,male,"Ottawa, Canada",2021-01-21,,
5053,"Really great, I have access to songs that's normally not in some music platforms",4,male,"Nairobi, Kenya",2019-02-08,,
5054,"5/5 app, only downside is not being able to show lyrics while listening to songs",4,male,"La Paz, Bolivia",2021-10-05,,
5055,Good app Personal I use it for white noise as I sleep the only problem I have is when a ad play of people yelling for no reason you think for a app all about sound they know people have there earphones in some time at max sound so having a ad of two people screaming it stupid but am sure they allow it so you buy there no ad thing so why should they care that it makes your ear bleed,4,male,"Philadelphia, United States",2021-01-22,,
5056,amazing,4,male,"Ottawa, Canada",2021-04-09,,
5057,رائع,4,male,"Bangkok, Thailand",2018-06-25,,
5058,The reason of four star is because it takes more time than usually it should take to start... I like this but by the way,4,male,"Lyon, France",2017-12-04,,
5059,The app is good the song and everything works perfectly but the only this is that it crashes after 10- 5 mins of me listening to songs it didnt happen before the update but it happens now alot please fix it,4,male,"Quito, Ecuador",2021-12-05,,
5060,it's good. but please make all ads skipable after 5 seconds.,4,male,"Manchester, United Kingdom",2017-11-07,,
5061,I like but it is not playing yet in my phone and please make it offline kindly accept our request there we are very thankfull to you,4,male,"Philadelphia, United States",2020-06-12,,
5062,"it's a good app. so many unknown artists use this app, and you can listen to them.",4,male,"San Antonio, United States",2019-05-25,,
5063,Let me play first,4,female,"Lima, Peru",2022-01-19,,
5064,good,4,male,"Houston, United States",2021-02-04,,
5065,Mi piace ma non funzionano tutte le canzoni offline,4,male,"Monterrey, Mexico",2020-07-06,,
5066,"Pretty much like Spotify but has great long mixes from Dj's. Love it for a long gym sesh, or for a long run!",4,male,"Durban, South Africa",2019-02-28,,
5067,Great 👍,4,male,"Geneva, Switzerland",2017-07-31,,
5068,danggg it's good,4,male,"Jerusalem, Israel",2018-03-19,,
5069,can't download song🦥,4,male,"Washington DC, United States",2020-03-03,,
5070,Good music Hip Hop,4,male,"Ottawa, Canada",2020-06-25,,
5071,Thank you so much for bringing back the old feed!! Much appreciated. Please can you also bring back the artist stories. That was an awesome feature that I used a lot to see what my favorite artists have released latley.,4,male,"Karachi, Pakistan",2018-03-20,,
5072,so wow,4,male,"Amsterdam, Netherlands",2017-09-25,,
5073,I like the app but sometimes it can be a little bit buggy but it's good to listen when I'm at work so I'll give it four stars,4,male,"Ottawa, Canada",2020-12-18,,
5074,ok,4,male,"Monterrey, Mexico",2020-04-02,,
5075,Still using,4,male,"Pretoria, South Africa",2019-02-17,,
5076,just Cba for ads not Tryna pay,4,female,"Port Moresby, Papua New Guinea",2022-04-08,,
5077,Its the best app to hear music from,4,male,"Mexico City, Mexico",2020-08-16,,
5078,awe,4,male,"Munich, Germany",2017-11-16,,
5079,easy access,4,male,"Cancun, Mexico",2021-02-27,,
5080,it's good but sometimes I glitches but other than that it's cool .,4,male,"Nairobi, Kenya",2019-03-02,,
5081,Good for times you have sad feel 🥲,4,male,"Vancouver, Canada",2020-08-05,,
5082,beautiful music app,4,male,"Rio de Janeiro, Brazil",2021-10-08,,
5083,"I like this app alot more than Spotify,but it has so many ads and u can't skip them, for some reason I keep getting 40 second ads which is annoying but I prefer SoundCloud over Spotify",4,male,"Tijuana, Mexico",2020-11-05,,
5084,"nvm Thank uuu, but still, the ads that interrupt the music isn't very fun 😔",4,male,"Chicago, United States",2020-04-10,,
5085,better than Spotify,4,male,"Chicago, United States",2020-09-30,,
5086,it's a nice app.,4,male,"Los Angeles, United States",2021-01-30,,
5087,"Has a lot of songs, Not all, most, and some interesting remixes.",4,male,"Manchester, United Kingdom",2017-06-09,,
5088,got kicked from account and I cant login,4,male,"Seattle, United States",2020-07-04,,
5089,I want to be able to increase the speed of audio at times,4,male,"Boston, United States",2019-08-20,,
5090,More options and songs,4,male,"Tunis, Tunisia",2018-09-13,,
5091,ads,4,male,"San Diego, United States",2020-06-22,,
5092,Needs Crossfade function! Important to DJ with playlist.,4,female,"Canberra, Australia",2022-08-17,,
5093,"bro the app is good but i cant change my profile pictures or my playlist covers etc. And soundcloud says for some songs ""this song is not available for your country"" What is that?? Pls answer me.",4,male,"Athens, Greece",2017-05-28,,
5094,Nice AAP,4,male,"Denver, United States",2020-10-09,,
5095,the music on this is insane but it needs a way to add multiple songs to a play list at once instead of doing it song by song,4,male,"Bogotá, Colombia",2021-12-03,,
5096,best app for song,4,male,"Rabat, Morocco",2019-01-01,,
5097,Good platform for uploading your music but my insights and plays shown on the profile have different numbers my insights show that I have 80 more plays on a song than what shows on my profile,4,male,"Lima, Peru",2021-08-07,,
5098,I'm struggling to navigate to my ablum,4,male,"Boston, United States",2020-11-28,,
5099,great for people trying to be discovered,4,male,"Lagos, Nigeria",2018-11-12,,
5100,Simply it's awesome,4,male,"Ottawa, Canada",2020-01-26,,
5101,"Una buena app, pero desde la última actualización las músicas se han estado trabando, hay basrantes bugs cuando agregas o borras una canción en ru playlist, y es muy molesto.",4,female,"Perth, Australia",2022-09-02,,
5102,"Soundcloud is a great alternative to Spotify when it comes to listening to versions of the song you cannot find in Spotify, such as sped ups or any type of edited version of the songs! However, one thing I did notice was how songs tend to be unavailable depending on my location. I live in Singapore, so most songs are unavailable in my country, hence I use Spotify mostly. But Soundcloud surely is the best alternative to Spotify for songs you cannot find in Spotify!",4,male,"Bogotá, Colombia",2021-08-18,,
5103,thank you to bring this app,4,male,"Santiago, Chile",2021-10-12,,
5104,Make also please light theme with autoswitch,4,male,"Lagos, Nigeria",2018-10-01,,
5105,"I don't like the update, but it's a decent app...",4,male,"Los Angeles, United States",2020-06-16,,
5106,wish they would add veiw lyrics (for free),4,female,"Melbourne, Australia",2022-07-16,,
5107,برنامه ی خیلی خوبیه اما توی لاگین مشکل پیدا کردمو با اینکه اکانت دارم برای وریفای کردن اخطار میده و نمیزاره کامنت بزارم زیر سانگا...کد تاییدش هم که اصلا تو ایمیلم نمیاد. لطفا اگه کسی راه حلی بلده راهنمایی کنه.متشکرم,4,female,"Hobart, Australia",2022-06-30,,
5108,If your not willing to pay them this is better than Spotify.,4,male,"Cape Town, South Africa",2019-03-07,,
5109,جامد,4,male,"Philadelphia, United States",2019-07-21,,
5110,Cut back on the breaks,4,female,"Canberra, Australia",2022-08-29,,
5111,"if your parents block youtube, such as mine, then soundcloud is highly recommended!",4,male,"Tokyo, Japan",2018-06-21,,
5112,it's the app y'all down load,4,male,"Dakar, Senegal",2018-12-04,,
5113,my life first app to ❤️,4,male,"Tijuana, Mexico",2019-05-21,,
